z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Sharpe,Drawdown
Caro (1.5 a 2.5),364,6.709961950522726,7.702734611918672,0.121005269547855,67.07920792079209,55.45181561218922,6.588956680974871
Muito Caro (>2.5),48,5.029808366796484,8.561246234798858,0.1462838449689185,52.083333333333336,34.383894773078275,4.883524521827566
Muito Barato (<-2.5),22,0.3699323139875244,-8.458775363388737,0.1519900915719609,36.36363636363637,2.4339238678493276,0.21794222241556352
Barato (-2.5 a -1.5),121,3.699150616304782,-0.6501190136524504,0.1670085400935949,47.93388429752066,22.14946967431866,3.532142076211187
Leve Desc (-1.5 a -0.5),188,-6.903262502464508,-8.600303070419846,0.211422866301032,33.51063829787234,-32.65144679281725,-7.11468536876554
Neutro,123,-8.855122408600703,-10.709108535662526,0.1298384822559183,17.88617886178862,-68.20106170792833,-8.984960890856621
Leve Premio (0.5 a 1.5),231,17.14814667619718,20.091330970166226,0.1673147482434912,80.57851239669421,102.49034680882605,16.980831927953687
Caro (1.5 a 2.5),193,5.370591178377744,3.2210945311449413,0.1164139971058557,52.358490566037744,46.13355151237263,5.2541771812718885
Muito Caro (>2.5),6,8.78629256704158,7.130325837537055,0.0381037366942004,37.5,230.58873220143184,8.74818883034738
Muito Barato (<-2.5),12,-1.1593748872986984,-1.711637295043228,0.0537723562023586,33.33333333333333,-21.560797175687977,-1.213147243501057
Barato (-2.5 a -1.5),55,1.4870225802144432,1.4654496702498188,0.0381885164133534,65.45454545454545,38.9389973985865,1.44883406380109
Leve Desc (-1.5 a -0.5),140,0.999899122487536,-0.2225626616482345,0.0613114833069435,47.14285714285714,16.30851273281436,0.9385876391805925
Neutro,179,1.1998945976570232,2.0952483006570377,0.0762505520123972,55.67567567567567,15.736208463457812,1.123644045644626
Leve Premio (0.5 a 1.5),254,1.3003681057215195,0.8476834099672037,0.0683551976971119,48.54014598540146,19.023689938837993,1.2320129080244075
Caro (1.5 a 2.5),209,0.7960256403475595,1.2560023380264518,0.0670956743219468,53.81165919282511,11.864037980510227,0.7289299660256128
Muito Caro (>2.5),35,1.9056692132445392,4.25723731380192,0.0754825173099745,77.14285714285715,25.246497545547815,1.8301866959345647
Muito Barato (<-2.5),15,-7.944405357265012,-6.327913912472772,0.0541738872253606,6.666666666666667,-146.64639400104886,-7.998579244490372
Barato (-2.5 a -1.5),81,4.630599556957852,4.530388402243579,0.0881821382835974,70.37037037037037,52.5117625244456,4.542417418674255
Leve Desc (-1.5 a -0.5),160,2.4788638004395085,2.8008056951781657,0.1097788036664459,61.875,22.580531897494577,2.3690849967730627
Neutro,214,6.130064547048799,6.798588276566953,0.128020218574117,65.42056074766354,47.88356532617735,6.002044328474682
Leve Premio (0.5 a 1.5),229,-2.208239177296625,-5.551235175344116,0.1043231869140895,38.42794759825328,-21.1672900478762,-2.3125623642107147
Caro (1.5 a 2.5),152,4.513840992272761,2.675634558997708,0.1261227187145898,58.08383233532935,35.78927732043351,4.387718273558171
Muito Caro (>2.5),32,14.104377984684785,23.370241386607734,0.1644392377959361,42.10526315789473,85.77258133740129,13.93993874688885
Muito Barato (<-2.5),13,-4.62034353189179,-3.92447424978174,0.0447115674628939,7.6923076923076925,-103.3366462132996,-4.665055099354684
Barato (-2.5 a -1.5),66,5.672004522253031,6.143249414226871,0.086527302124703,75.75757575757575,65.55161570306367,5.585477220128328
Leve Desc (-1.5 a -0.5),123,8.048145450486011,4.694128739705827,0.1246466192958476,77.23577235772358,64.5676989186214,7.923498831190163
