z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate
Muito Caro (>2.5),13,-1.3708124890545248,-0.3546135427527019,0.0682028370364093,46.15384615384615
Muito Barato (<-2.5),26,0.8502019199587233,-0.0014975507688419,0.0654075911112448,50.0
Barato (-2.5 a -1.5),129,-1.885782193019032,-2.1017200650672363,0.0579992389450197,35.65891472868217
Leve Desc (-1.5 a -0.5),202,-0.7864903710997649,-0.8535067952946396,0.0566803416965425,45.04950495049505
Neutro,143,1.6930317760110385,2.286663301043768,0.0665986756650649,62.23776223776224
Leve Premio (0.5 a 1.5),228,-0.2652677558570278,-0.4842598510116258,0.0610180471893945,43.22033898305085
Caro (1.5 a 2.5),133,-0.4209719118790163,-0.6745077144415412,0.0473703413250555,45.92592592592592
Muito Caro (>2.5),53,2.181761686255969,2.0647305566385388,0.0519071408935041,62.264150943396224
Muito Barato (<-2.5),24,0.6181988514998331,1.4609657862428516,0.0341907518669505,62.5
Barato (-2.5 a -1.5),97,-0.2966614749415947,-0.7996297656045925,0.0506868286602739,45.36082474226804
Leve Desc (-1.5 a -0.5),142,0.9627253693988695,0.636146199748111,0.0579499888871794,56.33802816901409
Neutro,197,0.7324940073646639,0.0938513950738295,0.0479123448878013,50.76142131979695
