ticker,open,high,low,close,volume,FDI_30,Entropy_20,Hurst_100,LZC_50,FDI_n,Entropy_n,LZC_n,Hurst_n,regime_score,regime_delta,regime_accel,regime_state,is_transition,transition_type,prob_toxic,prob_chop,prob_neutral,prob_trend,prob_clean_trend,regime_most_likely,regime_confidence
SBSP3.SA,134.85000610351562,136.0399932861328,133.8000030517578,134.50999450683594,2375000.0,1.5122133185033868,2.8464393446710154,0.658087200113409,2.596173847296373,0.36013073332354617,0.3151581876774926,0.9285714286166286,0.616584948205577,54.22886137117096,0.08791562665913233,-0.02079345736110838,neutral,False,stable,4.4939348475333683e-05,0.04223844242238273,0.7271283711420312,0.22926426015567333,0.0013239869314374665,neutral,0.7271283711420312
TOTS3.SA,45.15999984741211,45.86000061035156,44.650001525878906,45.459999084472656,1737700.0,1.5300013443980303,2.363865121950854,0.6272124741592288,3.047682342478351,0.4018712102625628,0.8955822893863796,0.631578947540206,0.42715911691101865,58.77834956926189,0.9445193597206014,-2.8419054913447255,neutral,False,stable,5.509704529650811e-06,0.012863908920344334,0.5500975059542413,0.430852351686284,0.006180723734600827,neutral,0.5500975059542413
IRBR3.SA,52.11000061035156,52.619998931884766,51.77000045776367,52.369998931884766,508500.0,1.5841481091283687,2.1149798205164814,0.46257536942359184,2.7090509710918678,0.39625307315652936,0.6443498612295316,0.8181818182550346,0.08493319216037054,50.14954802501745,-3.060209126350358,-5.75222337576173,neutral,False,stable,0.00024851980389640555,0.10330407898486559,0.7864950801715441,0.10967221704155798,0.0002801039981359682,neutral,0.7864950801715441
UGPA3.SA,20.760000228881836,21.389999389648438,20.690000534057617,21.079999923706055,5442200.0,1.5773011926034939,2.765957320949175,0.5001695802853382,2.9348052186828566,0.30275612330680124,0.4225680848433959,0.6875000001730311,0.35852427219142574,44.00487126844323,-9.131312560670303,-12.60650768186639,neutral,False,stable,0.0024712933962930802,0.30058059154014516,0.6696064576623003,0.027321239869138578,2.041753212282667e-05,neutral,0.6696064576623003
VBBR3.SA,24.729999542236328,25.149999618530273,24.56999969482422,25.059999465942383,6103900.0,1.3765361574388664,2.3332062193464953,0.6602551393867572,2.821928094887362,0.8604584212309967,0.9247298325330061,0.7000000001328879,0.7432671597738444,81.29734164905415,-1.5704895952045348,-2.9491011866297328,clean_trend,False,stable,7.502277368208269e-12,1.5827508783459393e-06,0.006115811374173032,0.4328303180519848,0.5610522878154616,clean_trend,0.5610522878154616
USIM5.SA,6.110000133514404,6.190000057220459,5.949999809265137,5.980000019073486,16631400.0,1.4592159477664146,2.7037016960573483,0.5906571251415963,3.27343659006934,0.6353308524807952,0.4345131822808068,0.47368421077172285,0.3760785945911849,49.28643229256079,-5.455120734021413,-17.595267451415303,neutral,False,stable,0.00035025938588689677,0.12251153172276587,0.7848492181779754,0.09209107924196842,0.00019791147140344628,neutral,0.7848492181779754
YDUQ3.SA,12.470000267028809,12.649999618530273,12.350000381469727,12.40999984741211,1696900.0,1.5542947207630404,2.2709505944546686,0.5831188009594929,2.821928094887362,0.3079725720436832,0.9503200798732236,0.7857142858498855,0.472725281117929,62.09454192674681,-3.947016150479392,-4.617684173966616,trend,False,stable,1.0324832836858325e-06,0.004679166341735872,0.3883971300789661,0.5904805711074267,0.01644209998858763,trend,0.5904805711074267
VALE3.SA,70.73999786376953,72.37000274658203,70.47000122070312,72.0,25687700.0,1.4079756680234385,2.5709505944546684,0.6084145867288318,3.9506993328423072,0.6624095782544055,0.6892210023196284,0.11764705928334918,0.7124147693893744,54.2922842754941,-6.742492051215294,-7.260134852349104,neutral,False,stable,4.370753030342623e-05,0.041605067781963136,0.7253678000486509,0.23162870767918742,0.0013547169598952156,neutral,0.7253678000486509
WEGE3.SA,48.59000015258789,48.779998779296875,48.11000061035156,48.54999923706055,5154200.0,1.3939890879748875,2.8332062193464953,0.5201193862018095,3.160559466273846,0.807464138853132,0.2630949472767593,0.761904762005206,0.23404733712155737,54.52986364007424,-3.4300449824587886,-4.074972718836555,neutral,False,stable,3.9372244016212274e-05,0.03930212349982124,0.7185614868209084,0.24062122257266408,0.0014757948625900923,neutral,0.7185614868209084
VIVT3.SA,34.08000183105469,34.470001220703125,33.27000045776367,33.279998779296875,3154900.0,1.5493567113583433,2.633206219346495,0.7221607592418247,2.821928094887362,0.20268519844346,0.3892335796438261,0.6875000001730311,0.8046061076187723,49.091017601100674,2.7582857276529325,0.5868917393381494,neutral,False,stable,0.00037821924920730416,0.1272205625446453,0.7837779970998201,0.08844044021273859,0.00018278089358891235,neutral,0.7837779970998201
ITUB4.SA,39.400001525878906,39.7599983215332,39.220001220703125,39.40999984741211,20655600.0,1.4594329836556803,2.165957320949175,0.5961410215298993,3.27343659006934,0.5401224130756124,1.0,0.26666666709978304,0.4070899629293459,56.012138328349856,5.698422973430425,9.68384294978874,neutral,False,stable,2.0259874847307936e-05,0.027202658518050916,0.6689721124477142,0.3013191612897287,0.002485807869659042,neutral,0.6689721124477142
