ticker,regime,return,win,reason,days_held,hurst_entrada,entropy_entrada,halflife_entrada,sinal_tipo,phase,window
BRKM5.SA,BEAR_VOLATILE,-0.01604940118801037,0,TIME_STOP,12,0.5,0.17472264397974088,24.802777420183983,PRICE,TEST,2021-12
BRKM5.SA,BEAR_CALM,-0.06276471416353582,0,HARD_STOP,10,0.5,1.1759703672737052,34.30961849152067,PRICE,TEST,2021-12
BPAC11.SA,SIDEWAYS_CALM,-0.02857663482450159,0,TIME_STOP,19,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
BPAC11.SA,BEAR_VOLATILE,-0.0663092886952559,0,HARD_STOP,2,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
BPAC11.SA,BEAR_VOLATILE,0.16313202506545207,1,BEAR_OPTIMIZED,10,0.5,-0.5773502691895996,1000.0,PRICE,TRAIN,2021-12
BPAC11.SA,BEAR_CALM,0.06639557971032026,1,END_CLOSED,6,0.5,0.35564173250508785,4.631653351477086,PRICE,TEST,2021-12
COGN3.SA,SIDEWAYS_CALM,0.00880000000000001,1,STOP_TECNICO,1,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
COGN3.SA,SIDEWAYS_CALM,-0.051200000000000044,0,HARD_STOP,2,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
COGN3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,7,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
COGN3.SA,BEAR_CALM,-0.10580246630439996,0,HARD_STOP,2,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
COGN3.SA,BEAR_VOLATILE,0.2888000153047715,1,BEAR_OPTIMIZED,21,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
CMIG4.SA,SIDEWAYS_CALM,-0.002646143449753467,0,TIME_STOP,12,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
CMIG4.SA,SIDEWAYS_VOLATILE,-0.05439152940861538,0,HARD_STOP,9,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
CMIG4.SA,BEAR_VOLATILE,0.00880000000000001,1,STOP_TECNICO,56,0.5,-1.0452582192385669,1000.0,PRICE,TRAIN,2021-12
CMIG4.SA,BEAR_CALM,-0.007963035224320202,0,BEAR_OPTIMIZED,1,0.5,0.3277669394131186,5.963205658106247,PRICE,TEST,2021-12
CMIN3.SA,BULL_VOLATILE,-0.002592611972209856,0,TIME_STOP,12,0.5,-2.783378549346616,1000.0,PRICE,TRAIN,2021-12
